reference_time,air_temperature,surface_temperature,wind_speed,max_wind_gust,wind_from_direction,surface_snow_thickness,precipitation_1h,relative_humidity,dew_point_temperature,temp_min_1h,temp_max_1h
2025-11-10 15:00:00+00:00,6.9,6.1,1.7,4.0,153.0,-1.0,0.0,91,5.6,6.7,7.0
2025-11-10 16:00:00+00:00,7.1,6.1,1.9,3.3,164.0,-1.0,0.0,91,5.8,6.9,7.1
2025-11-10 17:00:00+00:00,6.7,5.6,2.6,4.7,153.0,-1.0,0.0,95,5.9,6.7,7.2
2025-11-10 18:00:00+00:00,6.4,5.6,3.0,4.3,149.0,-1.0,0.2,100,6.4,6.4,6.7
2025-11-10 19:00:00+00:00,6.3,5.6,3.0,7.1,146.0,-1.0,0.8,100,6.4,6.3,6.6
2025-11-10 20:00:00+00:00,6.2,5.5,3.1,5.4,157.0,-1.0,2.1,100,6.2,6.1,6.3
2025-11-10 21:00:00+00:00,6.3,5.5,2.7,5.4,154.0,-1.0,0.5,100,6.4,6.2,6.4
2025-11-10 22:00:00+00:00,6.4,5.6,3.4,6.1,150.0,-1.0,0.8,100,6.4,6.2,6.4
2025-11-10 23:00:00+00:00,6.5,5.6,3.2,6.5,148.0,-1.0,1.0,100,6.5,6.3,6.6
2025-11-11 00:00:00+00:00,6.7,5.6,3.1,6.8,150.0,-1.0,0.3,100,6.7,6.5,6.7
2025-11-11 01:00:00+00:00,6.8,5.7,3.5,5.8,150.0,-1.0,0.1,96,6.2,6.6,6.9
2025-11-11 02:00:00+00:00,6.5,5.4,3.5,8.0,154.0,-1.0,0.3,98,6.2,6.5,7.0
2025-11-11 03:00:00+00:00,6.7,5.5,3.4,7.6,155.0,-1.0,0.0,87,4.6,6.4,6.9
2025-11-11 04:00:00+00:00,6.4,5.1,4.7,8.8,146.0,-1.0,0.0,82,3.6,6.1,6.8
2025-11-11 05:00:00+00:00,6.0,4.8,5.8,9.9,140.0,-1.0,0.0,80,2.9,5.9,6.4
2025-11-11 06:00:00+00:00,6.0,4.8,5.6,13.2,139.0,-1.0,0.0,78,2.5,6.0,6.3
2025-11-11 07:00:00+00:00,5.5,4.2,4.1,8.6,146.0,-1.0,0.0,83,2.9,5.4,6.1
2025-11-11 08:00:00+00:00,5.8,4.6,4.6,8.9,146.0,-1.0,0.0,78,2.3,5.4,5.8
2025-11-11 09:00:00+00:00,6.1,4.9,6.0,10.2,142.0,-1.0,0.0,74,1.9,5.7,6.2
2025-11-11 10:00:00+00:00,6.2,5.3,4.5,7.8,126.0,-1.0,0.0,76,2.3,6.0,6.3
2025-11-11 11:00:00+00:00,6.1,5.5,5.6,9.7,141.0,-1.0,0.0,80,2.9,6.1,6.4
2025-11-11 12:00:00+00:00,6.3,5.8,5.5,10.0,139.0,-1.0,0.0,79,3.0,6.1,6.4
2025-11-11 13:00:00+00:00,6.6,5.7,4.1,9.3,144.0,-1.0,0.0,78,3.0,6.3,6.6
2025-11-11 14:00:00+00:00,6.6,5.7,3.5,8.4,146.0,-1.0,0.0,80,3.4,6.6,6.7
2025-11-11 15:00:00+00:00,6.1,5.1,3.4,7.3,152.0,-1.0,0.0,87,4.1,6.1,6.6
2025-11-11 16:00:00+00:00,5.4,4.8,3.4,6.8,143.0,-1.0,0.2,100,5.5,5.4,6.4
2025-11-11 17:00:00+00:00,5.3,4.8,1.7,5.0,158.0,-1.0,0.3,100,5.3,5.1,5.4
2025-11-11 18:00:00+00:00,5.1,4.9,2.4,5.4,144.0,-1.0,0.6,100,5.1,5.1,5.4
2025-11-11 19:00:00+00:00,5.1,4.7,2.0,5.7,151.0,-1.0,0.1,100,5.1,5.0,5.1
2025-11-11 20:00:00+00:00,4.9,3.8,2.6,5.2,144.0,-1.0,0.0,100,5.0,4.9,5.1
2025-11-11 21:00:00+00:00,5.0,4.2,2.8,5.3,148.0,-1.0,0.1,100,5.0,4.6,5.0
2025-11-11 22:00:00+00:00,5.0,4.2,3.3,5.9,150.0,-1.0,0.7,100,5.0,4.7,5.1
2025-11-11 23:00:00+00:00,5.1,4.3,4.8,8.0,145.0,-1.0,2.0,100,5.1,4.8,5.1
2025-11-12 00:00:00+00:00,6.2,5.3,4.2,10.0,145.0,-1.0,2.5,100,6.2,5.0,6.2
2025-11-12 01:00:00+00:00,6.6,5.9,4.0,8.5,140.0,-1.0,3.8,100,6.7,6.2,6.7
2025-11-12 02:00:00+00:00,6.9,6.3,3.1,6.5,135.0,-1.0,3.1,100,7.0,6.6,6.9
2025-11-12 03:00:00+00:00,7.4,7.0,2.0,4.7,155.0,-1.0,1.7,100,7.4,6.9,7.4
2025-11-12 04:00:00+00:00,7.8,7.2,2.5,5.7,132.0,-1.0,0.6,100,7.8,7.5,7.9
2025-11-12 05:00:00+00:00,8.2,7.5,3.9,7.3,135.0,-1.0,1.3,100,8.2,7.8,8.3
2025-11-12 06:00:00+00:00,8.0,7.4,2.5,6.3,153.0,-1.0,3.3,100,8.0,8.0,8.2
2025-11-12 07:00:00+00:00,7.9,7.4,2.6,8.2,145.0,-1.0,4.5,100,8.0,7.9,8.2
2025-11-12 08:00:00+00:00,8.0,7.7,3.1,10.5,265.0,-1.0,4.7,100,8.0,7.9,8.3
2025-11-12 09:00:00+00:00,7.8,7.6,1.7,9.0,128.0,-1.0,0.6,100,7.8,7.8,8.0
2025-11-12 10:00:00+00:00,8.0,7.9,1.6,7.5,127.0,-1.0,0.8,100,8.0,7.8,8.0
2025-11-12 11:00:00+00:00,7.7,7.7,3.1,7.7,138.0,-1.0,0.4,100,7.7,7.7,8.0
2025-11-12 12:00:00+00:00,7.7,7.9,2.2,6.7,134.0,-1.0,0.3,100,7.7,7.7,7.8
2025-11-12 13:00:00+00:00,7.3,7.1,2.7,9.0,162.0,-1.0,1.6,100,7.3,7.2,7.7
2025-11-12 14:00:00+00:00,6.8,6.5,2.5,7.7,136.0,-1.0,0.0,100,6.8,6.8,7.3
2025-11-12 15:00:00+00:00,6.5,6.0,3.3,8.4,141.0,-1.0,0.1,100,6.5,6.5,6.8
2025-11-12 16:00:00+00:00,6.2,5.7,2.8,7.8,137.0,-1.0,1.0,100,6.2,6.2,6.6
2025-11-12 17:00:00+00:00,6.6,6.2,2.4,7.4,142.0,-1.0,4.1,100,6.7,6.1,6.6
2025-11-12 18:00:00+00:00,7.0,6.6,2.9,11.1,239.0,-1.0,3.3,100,7.0,6.6,7.0
2025-11-12 19:00:00+00:00,6.8,6.5,2.1,10.3,162.0,-1.0,1.7,100,6.8,6.8,7.1
2025-11-12 20:00:00+00:00,6.9,6.5,2.7,10.1,157.0,-1.0,2.6,100,7.0,6.8,6.9
2025-11-12 21:00:00+00:00,5.9,5.8,2.6,9.7,157.0,-1.0,1.3,100,5.9,5.9,6.9
2025-11-12 22:00:00+00:00,6.4,6.1,3.8,8.1,128.0,-1.0,2.1,100,6.4,5.9,6.4
2025-11-12 23:00:00+00:00,5.6,5.3,2.8,9.6,29.0,-1.0,1.0,100,5.6,5.6,6.3
2025-11-13 00:00:00+00:00,4.6,4.6,1.8,7.1,20.0,-1.0,0.1,100,4.6,4.6,5.5
2025-11-13 01:00:00+00:00,3.3,3.3,3.5,5.7,335.0,-1.0,0.4,100,3.2,3.3,4.6
2025-11-13 02:00:00+00:00,2.8,2.5,2.2,6.3,318.0,-1.0,0.0,100,2.9,2.8,3.3
2025-11-13 03:00:00+00:00,2.4,2.2,2.2,7.0,330.0,-1.0,0.1,100,2.5,2.4,2.8
2025-11-13 04:00:00+00:00,2.1,2.0,2.8,5.9,327.0,-1.0,0.1,100,2.1,2.1,2.3
2025-11-13 05:00:00+00:00,1.8,1.6,2.6,5.2,341.0,-1.0,0.1,100,1.9,1.8,2.1
2025-11-13 06:00:00+00:00,1.6,1.1,1.5,4.5,315.0,-1.0,0.0,100,1.7,1.4,1.8
2025-11-13 07:00:00+00:00,1.1,0.4,1.2,3.4,351.0,-1.0,0.0,100,1.1,1.0,1.6
2025-11-13 08:00:00+00:00,0.8,0.3,0.7,1.9,326.0,-1.0,0.0,100,0.9,0.8,1.1
2025-11-13 09:00:00+00:00,1.1,1.3,0.0,1.1,0.0,-1.0,0.0,100,1.1,0.7,1.1
2025-11-13 10:00:00+00:00,1.1,1.5,0.8,1.6,297.0,-1.0,0.0,100,1.1,1.0,1.1
2025-11-13 11:00:00+00:00,1.2,1.6,0.2,2.4,303.0,-1.0,0.0,100,1.3,1.0,1.2
2025-11-13 12:00:00+00:00,1.3,1.8,1.5,2.8,326.0,-1.0,0.0,100,1.3,1.2,1.6
2025-11-13 13:00:00+00:00,1.9,2.2,1.9,3.1,302.0,-1.0,0.0,95,1.3,1.3,1.9
2025-11-13 14:00:00+00:00,1.1,1.0,2.5,4.2,326.0,-1.0,0.2,100,1.1,1.1,1.9
2025-11-13 15:00:00+00:00,0.3,0.1,3.1,5.0,327.0,-1.0,0.7,100,0.2,0.3,1.1
2025-11-13 16:00:00+00:00,0.1,-0.2,0.7,6.5,13.0,-1.0,0.4,100,0.2,0.0,0.3
2025-11-13 17:00:00+00:00,0.0,-1.1,,,,-1.0,0.1,92,-1.2,-0.1,0.6
2025-11-13 18:00:00+00:00,-0.9,-3.3,,,,-1.0,0.0,100,-0.9,-0.9,0.1
2025-11-13 19:00:00+00:00,-1.5,-4.3,,,,-1.0,0.0,89,-3.0,-2.1,-0.7
2025-11-13 20:00:00+00:00,-2.5,-5.9,,,,-1.0,0.0,93,-3.5,-2.6,-1.4
2025-11-13 21:00:00+00:00,-3.4,-6.0,,,,-1.0,0.0,98,-3.5,-3.5,-2.3
2025-11-13 22:00:00+00:00,-3.1,-6.4,,,,-1.0,0.0,93,-3.8,-3.4,-2.3
2025-11-13 23:00:00+00:00,-3.3,-6.6,,,,-1.0,0.0,96,-3.8,-3.3,-2.5
2025-11-14 00:00:00+00:00,-3.1,-6.6,,,,-1.0,0.0,100,-3.0,-3.6,-2.7
2025-11-14 01:00:00+00:00,-2.8,-5.9,,,,-1.0,0.0,100,-2.7,-3.3,-2.6
2025-11-14 02:00:00+00:00,-3.6,-6.9,,,,-1.0,0.0,100,-3.5,-3.8,-2.5
2025-11-14 03:00:00+00:00,-3.4,-6.7,,,,-1.0,0.0,100,-3.3,-3.5,-2.9
2025-11-14 04:00:00+00:00,-3.8,-7.5,,,,-1.0,0.0,100,-3.8,-4.3,-3.4
2025-11-14 05:00:00+00:00,-3.8,-7.4,,,,-1.0,0.0,100,-3.8,-4.1,-3.6
2025-11-14 06:00:00+00:00,-4.4,-7.8,,,,-1.0,0.0,100,-4.4,-4.4,-3.5
2025-11-14 07:00:00+00:00,-3.4,-6.9,,,,-1.0,0.0,94,-4.1,-4.7,-3.2
2025-11-14 08:00:00+00:00,-3.6,-6.8,,,,-1.0,0.0,94,-4.4,-3.9,-3.4
2025-11-14 09:00:00+00:00,-2.9,-6.0,,,,-1.0,0.0,100,-3.0,-3.6,-2.9
2025-11-14 10:00:00+00:00,-2.2,-4.8,0.6,1.4,312.0,-1.0,0.0,89,-3.8,-2.8,-1.6
2025-11-14 11:00:00+00:00,-1.9,-4.6,1.4,2.6,285.0,-1.0,0.0,87,-3.8,-2.5,-1.9
2025-11-14 12:00:00+00:00,-2.8,-6.5,,,,-1.0,0.0,96,-3.3,-3.0,-1.6
2025-11-14 13:00:00+00:00,-2.3,-5.5,,,,-1.0,0.0,87,-4.1,-2.9,-2.3
2025-11-14 14:00:00+00:00,-2.5,-6.2,,,,-1.0,0.0,91,-3.8,-2.7,-2.2
2025-11-14 15:00:00+00:00,-2.6,-6.5,,,,-1.0,0.0,89,-4.1,-3.2,-2.6
2025-11-14 16:00:00+00:00,-3.8,-8.4,,,,-1.0,0.0,98,-4.1,-4.0,-2.5
2025-11-14 17:00:00+00:00,-4.0,-7.7,,,,-1.0,0.0,87,-6.0,-4.4,-3.2
2025-11-14 18:00:00+00:00,-4.5,-8.7,,,,-1.0,0.0,93,-5.3,-5.0,-3.9
2025-11-14 19:00:00+00:00,-4.1,-8.2,,,,-1.0,0.0,76,-7.8,-5.3,-4.1
2025-11-14 20:00:00+00:00,-4.7,-9.0,,,,-1.0,0.0,67,-9.8,-5.0,-3.9
2025-11-14 21:00:00+00:00,-5.1,-9.5,,,,-1.0,0.0,65,-10.7,-5.3,-4.3
2025-11-14 22:00:00+00:00,-4.2,-9.1,,,,-1.0,0.0,60,-10.7,-5.2,-4.0
2025-11-14 23:00:00+00:00,-3.8,-8.8,,,,-1.0,0.0,56,-11.2,-5.2,-3.7
2025-11-15 00:00:00+00:00,-3.1,-7.5,,,,-1.0,0.0,59,-9.8,-3.8,-2.2
2025-11-15 01:00:00+00:00,-4.1,-8.6,,,,-1.0,0.0,61,-10.7,-4.3,-3.1
2025-11-15 02:00:00+00:00,-3.5,-8.1,,,,-1.0,0.0,56,-11.2,-4.2,-3.4
2025-11-15 03:00:00+00:00,-4.0,-8.1,,,,-1.0,0.0,56,-11.6,-4.6,-3.4
2025-11-15 04:00:00+00:00,-3.9,-9.0,,,,-1.0,0.0,53,-12.1,-4.3,-2.9
2025-11-15 05:00:00+00:00,-3.0,-9.3,1.0,2.3,157.0,-1.0,0.0,48,-12.1,-4.1,-2.6
2025-11-15 06:00:00+00:00,-4.7,-8.6,0.8,2.5,202.0,-1.0,0.0,59,-11.6,-5.0,-3.1
2025-11-15 07:00:00+00:00,-4.3,-8.9,0.8,2.7,198.0,-1.0,0.0,57,-11.6,-5.2,-4.2
2025-11-15 08:00:00+00:00,-2.8,-8.8,1.2,1.9,160.0,-1.0,0.0,46,-12.7,-4.9,-2.8
2025-11-15 09:00:00+00:00,-2.2,-6.9,1.7,2.2,130.0,-1.0,0.0,51,-10.7,-4.0,-2.2
2025-11-15 10:00:00+00:00,-1.5,-5.7,1.2,2.4,147.0,-1.0,0.0,49,-10.7,-2.3,-1.4
2025-11-15 11:00:00+00:00,-0.9,-4.3,0.0,1.8,0.0,-1.0,0.0,53,-9.4,-1.6,-0.9
2025-11-15 12:00:00+00:00,-1.6,-4.4,0.0,1.1,0.0,-1.0,0.0,59,-8.5,-1.9,-0.7
2025-11-15 13:00:00+00:00,-1.3,-3.3,0.0,0.0,0.0,-1.0,0.0,60,-7.8,-1.7,-1.3
2025-11-15 14:00:00+00:00,-1.8,-3.5,0.0,0.0,0.0,-1.0,0.0,63,-7.8,-1.8,-1.3
2025-11-15 15:00:00+00:00,-2.1,-2.9,0.4,1.6,320.0,-1.0,0.0,72,-6.7,-2.1,-1.8
2025-11-15 16:00:00+00:00,-1.9,-2.8,0.5,2.1,69.0,-1.0,0.0,77,-5.3,-2.2,-1.8
2025-11-15 17:00:00+00:00,-1.5,-2.0,2.2,4.5,338.0,-1.0,0.0,90,-2.7,-1.9,-1.5
2025-11-15 18:00:00+00:00,-2.3,-2.2,0.7,4.1,103.0,-1.0,0.0,100,-2.2,-2.8,-1.5
2025-11-15 19:00:00+00:00,-1.9,-1.9,0.7,2.9,33.0,-1.0,0.0,100,-1.9,-2.3,-1.5
2025-11-15 20:00:00+00:00,-1.3,-1.4,1.4,5.1,340.0,-1.0,0.0,100,-1.2,-1.9,-1.2
2025-11-15 21:00:00+00:00,-1.3,-1.6,1.3,3.9,349.0,-1.0,0.0,100,-1.2,-1.3,-1.0
2025-11-15 22:00:00+00:00,-1.5,-1.6,0.6,3.5,3.0,-1.0,0.0,100,-1.4,-1.5,-1.1
2025-11-15 23:00:00+00:00,-1.3,-1.4,1.3,2.7,2.0,-1.0,0.1,100,-1.2,-1.5,-1.2
2025-11-16 00:00:00+00:00,-1.1,-1.1,0.5,3.4,348.0,-1.0,0.1,100,-1.2,-1.3,-1.0
2025-11-16 01:00:00+00:00,-0.7,-0.8,2.0,5.2,324.0,-1.0,0.1,100,-0.7,-1.1,-0.6
2025-11-16 02:00:00+00:00,-0.6,-0.6,2.0,6.2,348.0,-1.0,0.3,100,-0.7,-0.7,-0.5
2025-11-16 03:00:00+00:00,-0.4,-0.5,1.2,4.2,53.0,-1.0,0.3,100,-0.5,-0.6,-0.4
2025-11-16 04:00:00+00:00,-0.3,-0.5,0.5,3.7,109.0,-1.0,0.0,100,-0.2,-0.4,-0.3
2025-11-16 05:00:00+00:00,-0.3,-0.5,1.5,3.2,108.0,-1.0,0.3,100,-0.2,-0.4,-0.3
2025-11-16 06:00:00+00:00,0.0,-0.2,1.6,4.0,82.0,-1.0,0.4,100,0.0,-0.3,0.0
2025-11-16 07:00:00+00:00,0.0,-0.1,1.6,5.4,342.0,-1.0,0.1,100,0.0,0.0,0.2
2025-11-16 08:00:00+00:00,0.0,-0.5,2.0,3.7,323.0,-1.0,0.1,100,0.0,-0.1,0.1
2025-11-16 09:00:00+00:00,0.5,0.1,2.7,4.0,314.0,-1.0,0.0,100,0.4,-0.2,0.5
2025-11-16 10:00:00+00:00,0.7,0.4,2.3,4.9,339.0,-1.0,0.0,100,0.6,0.5,0.9
2025-11-16 11:00:00+00:00,0.4,0.5,2.8,4.3,336.0,-1.0,0.1,100,0.4,0.2,0.7
2025-11-16 12:00:00+00:00,0.4,0.1,4.2,6.6,323.0,-1.0,0.0,100,0.4,0.3,0.5
2025-11-16 13:00:00+00:00,0.2,-0.3,3.8,6.8,330.0,-1.0,0.0,100,0.2,0.2,0.6
2025-11-16 14:00:00+00:00,-0.2,-1.2,3.7,6.5,325.0,-1.0,0.0,97,-0.7,-0.2,0.4
2025-11-16 15:00:00+00:00,-0.7,-2.5,4.7,8.1,335.0,-1.0,0.0,82,-3.3,-0.7,-0.2
2025-11-16 16:00:00+00:00,-0.8,-1.9,3.8,9.5,318.0,-1.0,0.0,83,-3.3,-1.1,-0.4
2025-11-16 17:00:00+00:00,-1.6,-1.8,2.5,5.2,335.0,-1.0,0.0,100,-1.7,-1.6,-0.7
2025-11-16 18:00:00+00:00,-1.5,-1.8,2.2,3.5,338.0,-1.0,0.1,100,-1.4,-1.6,-1.5
2025-11-16 19:00:00+00:00,-1.8,-2.5,1.3,3.6,338.0,-1.0,0.1,100,-1.7,-1.8,-1.5
2025-11-16 20:00:00+00:00,-2.0,-2.1,2.6,4.3,336.0,2.0,0.5,100,-1.9,-2.0,-1.8
2025-11-16 21:00:00+00:00,-2.3,-2.9,3.7,6.2,333.0,2.2,0.0,100,-2.2,-2.3,-2.0
2025-11-16 22:00:00+00:00,-2.7,-4.3,4.2,6.7,326.0,2.2,0.0,100,-2.7,-2.8,-2.3
2025-11-16 23:00:00+00:00,-2.9,-4.1,2.1,7.4,339.0,2.2,0.0,92,-4.1,-3.1,-2.6
2025-11-17 00:00:00+00:00,-3.1,-5.1,4.5,7.7,328.0,2.2,0.0,86,-5.0,-3.1,-2.7
2025-11-17 01:00:00+00:00,-2.8,-4.3,3.0,5.9,315.0,2.1,0.0,84,-5.0,-3.1,-2.8
2025-11-17 02:00:00+00:00,-3.6,-7.6,2.2,4.6,313.0,2.2,0.0,81,-6.3,-3.6,-2.6
2025-11-17 03:00:00+00:00,-3.9,-8.9,1.8,6.3,322.0,2.3,0.0,78,-7.0,-4.0,-3.3
2025-11-17 04:00:00+00:00,-4.3,-9.7,1.1,4.1,302.0,2.3,0.0,75,-8.1,-4.4,-3.9
2025-11-17 05:00:00+00:00,-5.1,-10.3,0.6,3.2,341.0,2.1,0.0,81,-7.8,-5.1,-3.8
2025-11-17 06:00:00+00:00,-3.3,-6.2,3.7,6.5,334.0,2.3,0.0,76,-7.0,-5.2,-3.3
2025-11-17 07:00:00+00:00,-3.1,-6.3,2.3,7.5,344.0,2.1,0.0,83,-5.3,-3.3,-2.8
2025-11-17 08:00:00+00:00,-2.8,-5.4,4.0,6.2,320.0,2.2,0.0,83,-5.0,-3.1,-2.6
2025-11-17 09:00:00+00:00,-2.0,-4.6,3.8,6.2,321.0,2.1,0.0,82,-4.7,-3.0,-1.9
2025-11-17 10:00:00+00:00,-1.1,-2.0,2.6,6.3,323.0,1.9,0.0,79,-4.4,-2.1,-1.0
2025-11-17 11:00:00+00:00,-0.7,-0.9,2.6,6.0,347.0,1.9,0.0,86,-2.7,-1.1,-0.6
2025-11-17 12:00:00+00:00,-0.4,-0.9,1.3,4.5,349.0,1.7,0.0,86,-2.4,-0.7,-0.3
2025-11-17 13:00:00+00:00,-0.6,-0.9,1.2,4.6,280.0,1.8,0.0,94,-1.4,-0.7,-0.3
2025-11-17 14:00:00+00:00,-0.7,-1.7,1.7,2.9,344.0,1.6,0.0,100,-0.7,-0.7,-0.6
2025-11-17 15:00:00+00:00,-1.2,-1.8,1.2,3.6,330.0,1.8,0.0,100,-1.2,-1.2,-0.7
2025-11-17 16:00:00+00:00,-1.2,-1.7,1.4,2.6,332.0,1.8,0.0,100,-1.2,-1.2,-1.2
2025-11-17 17:00:00+00:00,-1.3,-1.7,1.2,2.2,284.0,1.7,0.0,100,-1.2,-1.4,-1.2
2025-11-17 18:00:00+00:00,-1.4,-1.9,0.8,2.9,345.0,1.8,0.0,100,-1.4,-1.4,-1.3
2025-11-17 19:00:00+00:00,-1.7,-3.1,1.8,3.2,326.0,1.9,0.0,100,-1.7,-1.7,-1.4
2025-11-17 20:00:00+00:00,-1.9,-4.2,1.8,4.4,335.0,1.9,0.0,98,-2.2,-2.2,-1.6
2025-11-17 21:00:00+00:00,-2.3,-4.0,0.7,3.5,141.0,1.9,0.0,99,-2.4,-2.4,-1.7
2025-11-17 22:00:00+00:00,-1.7,-3.0,1.7,3.2,329.0,1.8,0.0,93,-2.7,-2.3,-1.6
2025-11-17 23:00:00+00:00,-2.4,-3.5,0.3,2.5,242.0,1.8,0.0,100,-2.4,-2.7,-1.7
2025-11-18 00:00:00+00:00,-2.3,-3.2,0.3,1.4,158.0,1.8,0.0,100,-2.2,-2.4,-2.0
2025-11-18 01:00:00+00:00,-2.6,-5.1,1.4,5.0,295.0,2.0,0.0,100,-2.7,-2.6,-2.1
2025-11-18 02:00:00+00:00,-3.6,-5.7,0.2,1.9,9.0,1.9,0.0,100,-3.5,-3.7,-2.6
2025-11-18 03:00:00+00:00,-2.5,-3.2,0.7,2.2,308.0,1.8,0.0,100,-2.4,-3.6,-2.5
2025-11-18 04:00:00+00:00,-2.6,-3.3,0.0,3.0,0.0,1.8,0.0,100,-2.7,-2.6,-2.5
2025-11-18 05:00:00+00:00,-2.5,-2.9,0.6,1.5,356.0,1.8,0.0,100,-2.4,-2.7,-2.5
2025-11-18 06:00:00+00:00,-2.8,-5.1,0.9,2.7,321.0,1.8,0.0,100,-2.7,-2.8,-2.4
2025-11-18 07:00:00+00:00,-3.0,-3.8,0.2,2.0,292.0,1.8,0.0,100,-3.0,-3.1,-2.8
2025-11-18 08:00:00+00:00,-3.5,-7.0,0.6,2.1,261.0,1.8,0.0,100,-3.5,-3.6,-2.9
2025-11-18 09:00:00+00:00,-4.1,-7.6,0.2,1.3,153.0,1.8,0.0,100,-4.1,-4.6,-3.5
2025-11-18 10:00:00+00:00,-3.2,-6.5,0.8,1.7,207.0,1.8,0.0,99,-3.3,-4.3,-3.1
2025-11-18 11:00:00+00:00,-3.3,-5.9,0.2,1.3,230.0,1.7,0.0,100,-3.3,-3.3,-2.8
2025-11-18 12:00:00+00:00,-2.1,-2.1,0.4,1.8,1.0,1.7,0.0,86,-4.1,-3.3,-1.9
2025-11-18 13:00:00+00:00,-2.2,-2.2,1.3,2.5,314.0,1.5,0.0,88,-3.8,-2.2,-1.9
2025-11-18 14:00:00+00:00,-2.5,-4.0,0.6,3.1,306.0,1.8,0.0,89,-4.1,-2.5,-2.2
2025-11-18 15:00:00+00:00,-3.1,-4.2,1.4,2.1,213.0,1.8,0.0,100,-3.0,-3.3,-2.6
2025-11-18 16:00:00+00:00,-3.2,-3.7,0.3,1.8,360.0,1.8,0.0,100,-3.3,-3.3,-3.0
2025-11-18 17:00:00+00:00,-3.3,-4.9,0.2,1.0,205.0,1.8,0.0,100,-3.3,-3.4,-3.1
2025-11-18 18:00:00+00:00,-4.1,-7.2,1.2,2.0,304.0,2.0,0.0,100,-4.1,-4.2,-3.4
2025-11-18 19:00:00+00:00,-4.1,-5.0,0.2,1.5,295.0,2.1,0.1,100,-4.1,-4.7,-4.1
2025-11-18 20:00:00+00:00,-5.2,-9.7,0.5,1.3,161.0,2.2,0.1,100,-5.0,-5.2,-4.0
2025-11-18 21:00:00+00:00,-6.8,-11.2,0.5,1.5,219.0,2.4,0.0,100,-6.7,-6.8,-5.1
2025-11-18 22:00:00+00:00,-6.4,-9.8,0.4,1.2,218.0,2.4,0.0,100,-6.3,-7.1,-5.7
2025-11-18 23:00:00+00:00,-7.0,-11.6,0.6,1.4,163.0,2.5,0.0,100,-7.0,-7.0,-6.1
2025-11-19 00:00:00+00:00,-7.0,-12.4,1.1,1.6,156.0,2.5,0.0,100,-7.0,-7.4,-6.3
2025-11-19 01:00:00+00:00,-7.3,-11.9,1.2,1.8,170.0,2.5,0.0,100,-7.4,-7.5,-5.5
2025-11-19 02:00:00+00:00,-5.8,-10.9,1.6,2.1,286.0,2.6,0.0,88,-7.4,-7.6,-5.8
2025-11-19 03:00:00+00:00,-7.9,-12.6,0.9,2.3,215.0,2.6,0.0,88,-9.4,-7.9,-5.6
2025-11-19 04:00:00+00:00,-7.9,-13.2,0.6,2.1,241.0,2.5,0.0,93,-8.5,-8.4,-6.6
2025-11-19 05:00:00+00:00,-8.0,-13.2,0.7,2.4,205.0,2.3,0.0,85,-10.2,-8.1,-7.2
2025-11-19 06:00:00+00:00,-8.4,-14.2,0.6,1.8,171.0,2.5,0.0,85,-10.7,-8.8,-7.2
2025-11-19 07:00:00+00:00,-7.1,-13.4,0.4,2.0,298.0,2.5,0.0,78,-10.2,-8.7,-7.0
2025-11-19 08:00:00+00:00,-7.3,-13.8,0.9,1.9,176.0,2.3,0.0,73,-11.2,-8.2,-6.7
2025-11-19 09:00:00+00:00,-6.3,-12.6,0.5,1.5,219.0,2.3,0.0,71,-10.7,-8.0,-6.0
2025-11-19 10:00:00+00:00,-4.6,-11.1,1.2,2.3,185.0,2.2,0.0,61,-11.2,-6.4,-4.6
2025-11-19 11:00:00+00:00,-5.0,-9.9,1.1,1.8,226.0,2.1,0.0,65,-10.7,-6.1,-4.6
2025-11-19 12:00:00+00:00,-4.5,-10.5,0.9,2.0,190.0,2.2,0.0,56,-11.6,-5.8,-4.4
2025-11-19 13:00:00+00:00,-5.1,-10.0,0.6,1.9,248.0,2.1,0.0,64,-10.7,-5.1,-4.4
2025-11-19 14:00:00+00:00,-5.5,-10.1,1.2,2.1,230.0,2.3,0.0,65,-10.7,-6.0,-4.8
2025-11-19 15:00:00+00:00,-6.4,-12.0,0.7,1.9,228.0,2.4,0.0,73,-10.2,-7.0,-5.3
2025-11-19 16:00:00+00:00,-6.8,-12.2,1.8,2.6,199.0,2.4,0.0,71,-11.2,-7.2,-6.2
2025-11-19 17:00:00+00:00,-7.7,-13.0,0.5,3.0,174.0,2.3,0.0,78,-10.7,-7.8,-6.0
2025-11-19 18:00:00+00:00,-7.6,-13.5,0.5,2.0,162.0,2.3,0.0,69,-12.1,-7.8,-6.8
2025-11-19 19:00:00+00:00,-7.0,-13.6,1.1,2.7,147.0,2.4,0.0,61,-13.2,-7.8,-7.0
2025-11-19 20:00:00+00:00,-7.0,-13.1,1.5,2.8,196.0,2.4,0.0,57,-13.8,-7.2,-6.2
2025-11-19 21:00:00+00:00,-7.2,-13.7,1.1,2.9,152.0,2.3,0.0,63,-12.7,-7.8,-6.4
2025-11-19 22:00:00+00:00,-5.3,-10.6,2.9,4.9,198.0,2.3,0.0,50,-13.8,-7.1,-5.2
2025-11-19 23:00:00+00:00,-6.2,-12.1,1.7,4.1,199.0,2.3,0.0,55,-13.8,-6.2,-5.3
2025-11-20 00:00:00+00:00,-7.3,-12.6,1.8,2.7,212.0,2.2,0.0,59,-13.8,-7.4,-6.3
