maintenance_date,start_datetime,end_datetime,duration_hours,distance_km,maintenance_type,equipment,weather_analysis,temp_min,temp_max,temp_mean,around_freezing,precip_total,precip_max_hourly,rain_on_snow,snow_depth_cm,snow_present,wind_max,strong_wind,weather_scenarios,snowdrift_risk,season_period,likely_salt_quality,snow_response_classification,likely_maintenance_purpose,maintenance_criteria,weekly_snow_context,is_friday_clearing
15. des. 2023,2023-12-15 10:57:01,2023-12-15 16:47:47,4.71,20.3,medium_treatment,8810.0,"{'status': 'success', 'window_hours': 168, 'observations_count': 1080, 'time_range': {'start': Timestamp('2023-12-08 11:00:00+0000', tz='UTC'), 'end': Timestamp('2023-12-15 22:50:00+0000', tz='UTC')}, 'temperature': {'min': np.float64(-9.6), 'max': np.float64(2.9), 'mean': np.float64(-2.4422222222222225), 'around_freezing': np.True_}, 'precipitation': {'total': np.float64(30.5), 'max_hourly': np.float64(2.9), 'hours_with_precip': np.int64(31), 'rain_on_snow': False}, 'wind': {'max': np.float64(11.1), 'mean': np.float64(4.336111111111111), 'strong_wind': np.True_, 'extreme_wind': np.True_}, 'snow': {'depth_cm': np.float64(600.2777777777778), 'min_depth_cm': np.int64(500), 'max_depth_cm': np.int64(1200), 'snow_present': np.True_, 'snow_change': np.int64(7)}, 'weather_scenarios': ['freeze_thaw_cycle']}",-9.6,2.9,-2.4422222222222225,True,30.5,2.9,False,600.2777777777778,True,11.1,True,freeze_thaw_cycle,unknown,insufficient_salt_period,for_lite,unknown,tunbrøyting_moderat_snø,freeze_thaw_salting,10.0mm i 3 dager,True
15. des. 2023,2023-12-15 16:36:42,2023-12-15 20:08:46,1.3586111111111112,15.7,medium_treatment,8894.0,"{'status': 'success', 'window_hours': 168, 'observations_count': 1080, 'time_range': {'start': Timestamp('2023-12-08 16:40:00+0000', tz='UTC'), 'end': Timestamp('2023-12-16 04:30:00+0000', tz='UTC')}, 'temperature': {'min': np.float64(-9.6), 'max': np.float64(4.5), 'mean': np.float64(-2.1894444444444447), 'around_freezing': np.True_}, 'precipitation': {'total': np.float64(38.800000000000004), 'max_hourly': np.float64(2.9), 'hours_with_precip': np.int64(37), 'rain_on_snow': False}, 'wind': {'max': np.float64(11.1), 'mean': np.float64(4.131666666666667), 'strong_wind': np.True_, 'extreme_wind': np.True_}, 'snow': {'depth_cm': np.float64(596.8518518518518), 'min_depth_cm': np.int64(500), 'max_depth_cm': np.int64(1200), 'snow_present': np.True_, 'snow_change': np.int64(7)}, 'weather_scenarios': ['freeze_thaw_cycle']}",-9.6,4.5,-2.1894444444444447,True,38.800000000000004,2.9,False,596.8518518518518,True,11.1,True,freeze_thaw_cycle,unknown,insufficient_salt_period,for_lite,unknown,tunbrøyting_moderat_snø,freeze_thaw_salting,10.0mm i 3 dager,True
20. des. 2023,2023-12-20 09:57:36,2023-12-20 15:24:26,4.909166666666667,17.7,medium_treatment,8810.0,"{'status': 'success', 'window_hours': 18, 'observations_count': 180, 'time_range': {'start': Timestamp('2023-12-19 16:00:00+0000', tz='UTC'), 'end': Timestamp('2023-12-20 21:50:00+0000', tz='UTC')}, 'temperature': {'min': np.float64(-2.4), 'max': np.float64(0.1), 'mean': np.float64(-1.3466666666666667), 'around_freezing': np.True_}, 'precipitation': {'total': np.float64(18.100000000000005), 'max_hourly': np.float64(2.0), 'hours_with_precip': np.int64(24), 'rain_on_snow': False}, 'wind': {'max': np.float64(3.8), 'mean': np.float64(1.3428571428571432), 'strong_wind': np.False_, 'extreme_wind': np.False_}, 'snow': {'depth_cm': np.float64(2986.111111111111), 'min_depth_cm': np.int64(1400), 'max_depth_cm': np.int64(4100), 'snow_present': np.True_, 'snow_change': np.int64(27)}, 'weather_scenarios': []}",-2.4,0.1,-1.3466666666666667,True,18.100000000000005,2.0,False,2986.111111111111,True,3.8,False,,unknown,insufficient_salt_period,for_lite,unknown,standard_vinterdrift,snow_plowing,,False
21. des. 2023,2023-12-21 10:16:04,2023-12-21 17:23:25,5.375833333333333,11.7,heavy_treatment,8810.0,"{'status': 'success', 'window_hours': 18, 'observations_count': 180, 'time_range': {'start': Timestamp('2023-12-20 16:20:00+0000', tz='UTC'), 'end': Timestamp('2023-12-21 22:10:00+0000', tz='UTC')}, 'temperature': {'min': np.float64(-4.3), 'max': np.float64(0.1), 'mean': np.float64(-1.7033333333333334), 'around_freezing': np.True_}, 'precipitation': {'total': np.float64(9.7), 'max_hourly': np.float64(1.2), 'hours_with_precip': np.int64(17), 'rain_on_snow': False}, 'wind': {'max': np.float64(10.9), 'mean': np.float64(3.9766666666666666), 'strong_wind': np.True_, 'extreme_wind': np.True_}, 'snow': {'depth_cm': np.float64(4541.666666666666), 'min_depth_cm': np.int64(3000), 'max_depth_cm': np.int64(5700), 'snow_present': np.True_, 'snow_change': np.int64(27)}, 'weather_scenarios': []}",-4.3,0.1,-1.7033333333333334,True,9.7,1.2,False,4541.666666666666,True,10.9,True,,unknown,insufficient_salt_period,for_lite,unknown,standard_vinterdrift,snow_plowing,,False
22. des. 2023,2023-12-22 06:01:50,2023-12-22 18:50:53,9.025277777777779,26.9,heavy_treatment,9389.0,"{'status': 'success', 'window_hours': 168, 'observations_count': 1080, 'time_range': {'start': Timestamp('2023-12-15 06:10:00+0000', tz='UTC'), 'end': Timestamp('2023-12-22 18:00:00+0000', tz='UTC')}, 'temperature': {'min': np.float64(-8.5), 'max': np.float64(5.7), 'mean': np.float64(0.7366666666666664), 'around_freezing': np.True_}, 'precipitation': {'total': np.float64(195.0), 'max_hourly': np.float64(7.2), 'hours_with_precip': np.int64(128), 'rain_on_snow': False}, 'wind': {'max': np.float64(10.9), 'mean': np.float64(2.6725609756097564), 'strong_wind': np.True_, 'extreme_wind': np.True_}, 'snow': {'depth_cm': np.float64(1510.462962962963), 'min_depth_cm': np.int64(-100), 'max_depth_cm': np.int64(5700), 'snow_present': np.True_, 'snow_change': np.int64(58)}, 'weather_scenarios': ['rain_on_snow', 'slush_conditions', 'freeze_thaw_cycle']}",-8.5,5.7,0.7366666666666664,True,195.0,7.2,False,1510.462962962963,True,10.9,True,"rain_on_snow,slush_conditions,freeze_thaw_cycle",unknown,insufficient_salt_period,for_lite,unknown,tunbrøyting_ukentlig_snø,slush_scraping,43.3mm i 6 dager,True
23. des. 2023,2023-12-23 07:34:57,2023-12-23 08:10:11,0.5533333333333333,3.5,light_treatment,8810.0,"{'status': 'success', 'window_hours': 18, 'observations_count': 180, 'time_range': {'start': Timestamp('2023-12-22 13:40:00+0000', tz='UTC'), 'end': Timestamp('2023-12-23 19:30:00+0000', tz='UTC')}, 'temperature': {'min': np.float64(-9.0), 'max': np.float64(-3.2), 'mean': np.float64(-6.5), 'around_freezing': np.False_}, 'precipitation': {'total': np.float64(3.4), 'max_hourly': np.float64(1.7), 'hours_with_precip': np.int64(3), 'rain_on_snow': False}, 'wind': {'max': np.float64(4.1), 'mean': np.float64(1.2366666666666668), 'strong_wind': np.False_, 'extreme_wind': np.False_}, 'snow': {'depth_cm': np.float64(3200.555555555555), 'min_depth_cm': np.int64(2500), 'max_depth_cm': np.int64(3600), 'snow_present': np.True_, 'snow_change': np.int64(11)}, 'weather_scenarios': []}",-9.0,-3.2,-6.5,False,3.4,1.7,False,3200.555555555555,True,4.1,False,,unknown,insufficient_salt_period,for_lite,unknown,brøyting_kuldegrader,snow_plowing,,False
25. des. 2023,2023-12-25 06:16:29,2023-12-25 11:58:11,5.0344444444444445,30.4,heavy_treatment,8810.0,"{'status': 'success', 'window_hours': 18, 'observations_count': 180, 'time_range': {'start': Timestamp('2023-12-24 12:20:00+0000', tz='UTC'), 'end': Timestamp('2023-12-25 18:10:00+0000', tz='UTC')}, 'temperature': {'min': np.float64(-2.0), 'max': np.float64(2.3), 'mean': np.float64(-0.16000000000000003), 'around_freezing': np.True_}, 'precipitation': {'total': np.float64(34.300000000000004), 'max_hourly': np.float64(4.1), 'hours_with_precip': np.int64(23), 'rain_on_snow': False}, 'wind': {'max': np.float64(10.4), 'mean': np.float64(3.576666666666667), 'strong_wind': np.True_, 'extreme_wind': np.True_}, 'snow': {'depth_cm': np.float64(3608.3333333333335), 'min_depth_cm': np.int64(3400), 'max_depth_cm': np.int64(4100), 'snow_present': np.True_, 'snow_change': np.int64(7)}, 'weather_scenarios': ['rain_on_snow', 'freeze_thaw_cycle']}",-2.0,2.3,-0.16000000000000003,True,34.300000000000004,4.1,False,3608.3333333333335,True,10.4,True,"rain_on_snow,freeze_thaw_cycle",unknown,insufficient_salt_period,for_lite,unknown,akutt_strøing_regn_på_snø,freeze_thaw_salting,,False
27. des. 2023,2023-12-27 10:54:11,2023-12-27 19:01:58,7.251388888888889,17.6,heavy_treatment,8810.0,"{'status': 'success', 'window_hours': 18, 'observations_count': 180, 'time_range': {'start': Timestamp('2023-12-26 17:00:00+0000', tz='UTC'), 'end': Timestamp('2023-12-27 22:50:00+0000', tz='UTC')}, 'temperature': {'min': np.float64(-6.9), 'max': np.float64(-1.5), 'mean': np.float64(-4.153333333333333), 'around_freezing': np.True_}, 'precipitation': {'total': np.float64(0.8), 'max_hourly': np.float64(0.3), 'hours_with_precip': np.int64(3), 'rain_on_snow': False}, 'wind': {'max': np.float64(13.0), 'mean': np.float64(4.483333333333333), 'strong_wind': np.True_, 'extreme_wind': np.True_}, 'snow': {'depth_cm': np.float64(3900.0), 'min_depth_cm': np.int64(2900), 'max_depth_cm': np.int64(4200), 'snow_present': np.True_, 'snow_change': np.int64(13)}, 'weather_scenarios': []}",-6.9,-1.5,-4.153333333333333,True,0.8,0.3,False,3900.0,True,13.0,True,,unknown,insufficient_salt_period,for_lite,unknown,standard_vinterdrift,snow_plowing,,False
27. des. 2023,2023-12-27 15:39:10,2023-12-27 18:59:45,1.3663888888888889,6.2,light_treatment,9389.0,"{'status': 'success', 'window_hours': 18, 'observations_count': 180, 'time_range': {'start': Timestamp('2023-12-26 21:40:00+0000', tz='UTC'), 'end': Timestamp('2023-12-28 03:30:00+0000', tz='UTC')}, 'temperature': {'min': np.float64(-6.9), 'max': np.float64(-2.3), 'mean': np.float64(-4.6466666666666665), 'around_freezing': np.False_}, 'precipitation': {'total': np.float64(1.4), 'max_hourly': np.float64(0.3), 'hours_with_precip': np.int64(6), 'rain_on_snow': False}, 'wind': {'max': np.float64(13.1), 'mean': np.float64(5.903333333333333), 'strong_wind': np.True_, 'extreme_wind': np.True_}, 'snow': {'depth_cm': np.float64(3706.111111111111), 'min_depth_cm': np.int64(2900), 'max_depth_cm': np.int64(4200), 'snow_present': np.True_, 'snow_change': np.int64(13)}, 'weather_scenarios': []}",-6.9,-2.3,-4.6466666666666665,False,1.4,0.3,False,3706.111111111111,True,13.1,True,,unknown,insufficient_salt_period,for_lite,unknown,standard_vinterdrift,snow_plowing,,False
28. des. 2023,2023-12-28 05:33:44,2023-12-28 13:28:44,5.223611111111111,15.9,heavy_treatment,8810.0,"{'status': 'success', 'window_hours': 18, 'observations_count': 180, 'time_range': {'start': Timestamp('2023-12-27 11:40:00+0000', tz='UTC'), 'end': Timestamp('2023-12-28 17:30:00+0000', tz='UTC')}, 'temperature': {'min': np.float64(-5.6), 'max': np.float64(1.1), 'mean': np.float64(-3.073333333333333), 'around_freezing': np.True_}, 'precipitation': {'total': np.float64(7.199999999999999), 'max_hourly': np.float64(0.9), 'hours_with_precip': np.int64(16), 'rain_on_snow': False}, 'wind': {'max': np.float64(13.8), 'mean': np.float64(8.033333333333333), 'strong_wind': np.True_, 'extreme_wind': np.True_}, 'snow': {'depth_cm': np.float64(3155.5555555555557), 'min_depth_cm': np.int64(2900), 'max_depth_cm': np.int64(4100), 'snow_present': np.True_, 'snow_change': np.int64(12)}, 'weather_scenarios': []}",-5.6,1.1,-3.073333333333333,True,7.199999999999999,0.9,False,3155.5555555555557,True,13.8,True,,unknown,insufficient_salt_period,for_lite,unknown,standard_vinterdrift,snow_plowing,,False
29. des. 2023,2023-12-29 10:20:05,2023-12-29 18:52:40,7.090833333333333,13.8,heavy_treatment,8810.0,"{'status': 'success', 'window_hours': 168, 'observations_count': 1080, 'time_range': {'start': Timestamp('2023-12-22 10:30:00+0000', tz='UTC'), 'end': Timestamp('2023-12-29 22:20:00+0000', tz='UTC')}, 'temperature': {'min': np.float64(-9.0), 'max': np.float64(2.3), 'mean': np.float64(-2.732222222222222), 'around_freezing': np.True_}, 'precipitation': {'total': np.float64(75.4), 'max_hourly': np.float64(8.5), 'hours_with_precip': np.int64(72), 'rain_on_snow': False}, 'wind': {'max': np.float64(13.8), 'mean': np.float64(3.0677777777777773), 'strong_wind': np.True_, 'extreme_wind': np.True_}, 'snow': {'depth_cm': np.float64(3559.0740740740744), 'min_depth_cm': np.int64(2500), 'max_depth_cm': np.int64(4400), 'snow_present': np.True_, 'snow_change': np.int64(19)}, 'weather_scenarios': ['freeze_thaw_cycle']}",-9.0,2.3,-2.732222222222222,True,75.4,8.5,False,3559.0740740740744,True,13.8,True,freeze_thaw_cycle,unknown,insufficient_salt_period,for_lite,unknown,tunbrøyting_ukentlig_snø,freeze_thaw_salting,57.9mm i 8 dager,True
29. des. 2023,2023-12-29 07:00:11,2023-12-29 19:59:19,11.263055555555555,51.4,heavy_treatment,9389.0,"{'status': 'success', 'window_hours': 168, 'observations_count': 1080, 'time_range': {'start': Timestamp('2023-12-22 07:10:00+0000', tz='UTC'), 'end': Timestamp('2023-12-29 19:00:00+0000', tz='UTC')}, 'temperature': {'min': np.float64(-9.0), 'max': np.float64(2.3), 'mean': np.float64(-2.8350000000000004), 'around_freezing': np.True_}, 'precipitation': {'total': np.float64(75.0), 'max_hourly': np.float64(8.5), 'hours_with_precip': np.int64(71), 'rain_on_snow': False}, 'wind': {'max': np.float64(13.8), 'mean': np.float64(3.0822222222222218), 'strong_wind': np.True_, 'extreme_wind': np.True_}, 'snow': {'depth_cm': np.float64(3527.12962962963), 'min_depth_cm': np.int64(2500), 'max_depth_cm': np.int64(4400), 'snow_present': np.True_, 'snow_change': np.int64(19)}, 'weather_scenarios': ['freeze_thaw_cycle']}",-9.0,2.3,-2.8350000000000004,True,75.0,8.5,False,3527.12962962963,True,13.8,True,freeze_thaw_cycle,unknown,insufficient_salt_period,for_lite,unknown,tunbrøyting_ukentlig_snø,freeze_thaw_salting,59.0mm i 9 dager,True
31. des. 2023,2023-12-31 09:32:23,2023-12-31 12:07:24,2.5011111111111113,12.9,medium_treatment,8810.0,"{'status': 'success', 'window_hours': 18, 'observations_count': 180, 'time_range': {'start': Timestamp('2023-12-30 15:40:00+0000', tz='UTC'), 'end': Timestamp('2023-12-31 21:30:00+0000', tz='UTC')}, 'temperature': {'min': np.float64(-3.9), 'max': np.float64(-1.7), 'mean': np.float64(-2.913333333333334), 'around_freezing': np.True_}, 'precipitation': {'total': np.float64(0.1), 'max_hourly': np.float64(0.1), 'hours_with_precip': np.int64(0), 'rain_on_snow': False}, 'wind': {'max': np.float64(18.6), 'mean': np.float64(10.916666666666668), 'strong_wind': np.True_, 'extreme_wind': np.True_}, 'snow': {'depth_cm': np.float64(4029.9999999999995), 'min_depth_cm': np.int64(3800), 'max_depth_cm': np.int64(4500), 'snow_present': np.True_, 'snow_change': np.int64(7)}, 'weather_scenarios': []}",-3.9,-1.7,-2.913333333333334,True,0.1,0.1,False,4029.9999999999995,True,18.6,True,,unknown,insufficient_salt_period,for_lite,unknown,standard_vinterdrift,snow_plowing,,False
1. jan. 2024,2024-01-01 06:27:54,2024-01-01 07:09:41,0.6458333333333333,3.9,light_treatment,8810.0,"{'status': 'success', 'window_hours': 18, 'observations_count': 180, 'time_range': {'start': Timestamp('2023-12-31 12:30:00+0000', tz='UTC'), 'end': Timestamp('2024-01-01 18:20:00+0000', tz='UTC')}, 'temperature': {'min': np.float64(-4.6), 'max': np.float64(-2.2), 'mean': np.float64(-3.6766666666666667), 'around_freezing': np.False_}, 'precipitation': {'total': np.float64(0.1), 'max_hourly': np.float64(0.1), 'hours_with_precip': np.int64(0), 'rain_on_snow': False}, 'wind': {'max': np.float64(18.6), 'mean': np.float64(11.646666666666667), 'strong_wind': np.True_, 'extreme_wind': np.True_}, 'snow': {'depth_cm': np.float64(3819.4444444444443), 'min_depth_cm': np.int64(3800), 'max_depth_cm': np.int64(3900), 'snow_present': np.True_, 'snow_change': np.int64(1)}, 'weather_scenarios': []}",-4.6,-2.2,-3.6766666666666667,False,0.1,0.1,False,3819.4444444444443,True,18.6,True,,unknown,insufficient_salt_period,for_lite,unknown,standard_vinterdrift,snow_plowing,,False
2. jan. 2024,2024-01-02 16:41:34,2024-01-02 16:47:35,0.10027777777777779,5.4,light_treatment,9389.0,"{'status': 'success', 'window_hours': 18, 'observations_count': 180, 'time_range': {'start': Timestamp('2024-01-01 22:50:00+0000', tz='UTC'), 'end': Timestamp('2024-01-03 04:40:00+0000', tz='UTC')}, 'temperature': {'min': np.float64(-9.4), 'max': np.float64(-5.2), 'mean': np.float64(-7.996666666666667), 'around_freezing': np.False_}, 'precipitation': {'total': np.float64(0.1), 'max_hourly': np.float64(0.1), 'hours_with_precip': np.int64(0), 'rain_on_snow': False}, 'wind': {'max': np.float64(15.4), 'mean': np.float64(11.206666666666665), 'strong_wind': np.True_, 'extreme_wind': np.True_}, 'snow': {'depth_cm': np.float64(3667.777777777778), 'min_depth_cm': np.int64(3400), 'max_depth_cm': np.int64(3800), 'snow_present': np.True_, 'snow_change': np.int64(4)}, 'weather_scenarios': []}",-9.4,-5.2,-7.996666666666667,False,0.1,0.1,False,3667.777777777778,True,15.4,True,,unknown,insufficient_salt_period,for_lite,unknown,brøyting_kuldegrader,snow_plowing,,False
3. jan. 2024,2024-01-03 09:05:06,2024-01-03 10:51:00,1.6483333333333332,11.5,light_treatment,8810.0,"{'status': 'success', 'window_hours': 18, 'observations_count': 180, 'time_range': {'start': Timestamp('2024-01-02 15:10:00+0000', tz='UTC'), 'end': Timestamp('2024-01-03 21:00:00+0000', tz='UTC')}, 'temperature': {'min': np.float64(-10.9), 'max': np.float64(-8.6), 'mean': np.float64(-9.59), 'around_freezing': np.False_}, 'precipitation': {'total': np.float64(0.0), 'max_hourly': np.float64(0.0), 'hours_with_precip': np.int64(0), 'rain_on_snow': False}, 'wind': {'max': np.float64(16.2), 'mean': np.float64(10.836666666666668), 'strong_wind': np.True_, 'extreme_wind': np.True_}, 'snow': {'depth_cm': np.float64(3466.1111111111113), 'min_depth_cm': np.int64(3200), 'max_depth_cm': np.int64(3700), 'snow_present': np.True_, 'snow_change': np.int64(5)}, 'weather_scenarios': []}",-10.9,-8.6,-9.59,False,0.0,0.0,False,3466.1111111111113,True,16.2,True,,unknown,insufficient_salt_period,for_lite,unknown,brøyting_kuldegrader,snow_plowing,,False
5. jan. 2024,2024-01-05 09:06:36,2024-01-05 12:35:09,2.976388888888889,13.4,medium_treatment,9389.0,"{'status': 'success', 'window_hours': 168, 'observations_count': 1080, 'time_range': {'start': Timestamp('2023-12-29 09:10:00+0000', tz='UTC'), 'end': Timestamp('2024-01-05 21:00:00+0000', tz='UTC')}, 'temperature': {'min': np.float64(-13.2), 'max': np.float64(1.0), 'mean': np.float64(-6.521666666666667), 'around_freezing': np.True_}, 'precipitation': {'total': np.float64(14.0), 'max_hourly': np.float64(8.5), 'hours_with_precip': np.int64(11), 'rain_on_snow': False}, 'wind': {'max': np.float64(18.6), 'mean': np.float64(7.6722222222222225), 'strong_wind': np.True_, 'extreme_wind': np.True_}, 'snow': {'depth_cm': np.float64(3691.388888888889), 'min_depth_cm': np.int64(3100), 'max_depth_cm': np.int64(4600), 'snow_present': np.True_, 'snow_change': np.int64(15)}, 'weather_scenarios': []}",-13.2,1.0,-6.521666666666667,True,14.0,8.5,False,3691.388888888889,True,18.6,True,,unknown,insufficient_salt_period,for_lite,unknown,tunbrøyting_ukentlig_snø,snow_plowing,22.1mm i 4 dager,True
10. jan. 2024,2024-01-10 15:13:44,2024-01-10 15:46:13,0.5283333333333334,10.3,light_treatment,9389.0,"{'status': 'success', 'window_hours': 18, 'observations_count': 180, 'time_range': {'start': Timestamp('2024-01-09 21:20:00+0000', tz='UTC'), 'end': Timestamp('2024-01-11 03:10:00+0000', tz='UTC')}, 'temperature': {'min': np.float64(-1.1), 'max': np.float64(4.3), 'mean': np.float64(1.4733333333333334), 'around_freezing': np.True_}, 'precipitation': {'total': np.float64(0.0), 'max_hourly': np.float64(0.0), 'hours_with_precip': np.int64(0), 'rain_on_snow': False}, 'wind': {'max': np.float64(2.0), 'mean': np.float64(0.7500000000000001), 'strong_wind': np.False_, 'extreme_wind': np.False_}, 'snow': {'depth_cm': np.float64(2999.4444444444443), 'min_depth_cm': np.int64(2900), 'max_depth_cm': np.int64(3000), 'snow_present': np.True_, 'snow_change': np.int64(1)}, 'weather_scenarios': ['freeze_thaw_cycle']}",-1.1,4.3,1.4733333333333334,True,0.0,0.0,False,2999.4444444444443,True,2.0,False,freeze_thaw_cycle,unknown,insufficient_salt_period,for_lite,unknown,akutt_strøing_tining_frysing,freeze_thaw_salting,,False
